epoch,accuracy,loss,val_accuracy,val_loss
44,0.9949575,0.013704786118533875,0.9957984089851379,0.022522877901792526
45,0.99529123,0.012954653401134743,0.990977942943573,0.031596481800079346
46,0.9952248,0.013058688294970327,0.9903110861778259,0.024979040026664734
47,0.9953648,0.01283979548348321,0.993581235408783,0.016189629212021828
48,0.9956108,0.011963802814069722,0.9888197779655457,0.036188364028930664
49,0.99519986,0.013118481004817618,0.9933347105979919,0.022547109052538872
50,0.99524665,0.01280661081481311,0.9943076372146606,0.01931694522500038
51,0.9952243,0.012919566392277678,0.9911942481994629,0.03298170119524002
52,0.9955304,0.012302445066678856,0.9923093914985657,0.025181367993354797
53,0.9954326,0.01262905412974457,0.9932001829147339,0.026119748130440712
54,0.99537617,0.012381190951499674,0.9944453239440918,0.017289692535996437
55,0.9954956,0.012299544074469142,0.9938024282455444,0.011113891378045082
56,0.9954625,0.012377364369523193,0.9889324903488159,0.024749888107180595
57,0.99557894,0.011971436280550227,0.994411826133728,0.014586708508431911
58,0.9955824,0.012045652926382091,0.9932159781455994,0.032829511910676956
59,0.9956731,0.011782992879549663,0.9934494495391846,0.026835691183805466
60,0.9956037,0.012231599177337356,0.9965296983718872,0.010382264852523804
61,0.9956275,0.012142938101250264,0.9952124953269958,0.01640166901051998
62,0.99576735,0.011661094960032238,0.9945371747016907,0.020949987694621086
63,0.9958338,0.011388879714326726,0.9946251511573792,0.015861067920923233
64,0.99581,0.011457079814540016,0.9960623383522034,0.016645759344100952
65,0.99594074,0.011007041235764821,0.9953227639198303,0.012066144496202469
66,0.99572664,0.011439791487322912,0.9942998290061951,0.013158777728676796
67,0.99562293,0.011877925052411026,0.9950677156448364,0.012638328596949577
68,0.9958363,0.011302928160876035,0.9928902983665466,0.022337287664413452
69,0.9958126,0.011437696839372317,0.9949968457221985,0.02689170651137829
70,0.9956521,0.011418393885509835,0.9947998523712158,0.01713281124830246
71,0.9960329,0.010917578591033816,0.9943411350250244,0.012935338541865349
72,0.9957542,0.01167243805506991,0.9927288293838501,0.025178827345371246
73,0.9958891,0.011175903502023882,0.9935684204101562,0.01567814312875271
74,0.99573344,0.011273164943688446,0.9959177374839783,0.0111031923443079
75,0.9955794,0.010947204458837708,0.9956003427505493,0.008309200406074524
76,0.99599874,0.01077211019065645,0.9962584972381592,0.00896406825631857
77,0.99590373,0.01151353878279527,0.9941210150718689,0.017192794010043144
78,0.99616414,0.010466221150838666,0.9963317513465881,0.01913847029209137
79,0.9960742,0.010701805394556787,0.9954413175582886,0.014440763741731644
80,0.9959893,0.010521011147648095,0.994849681854248,0.016186200082302094
81,0.9959368,0.011030056979507208,0.9966397285461426,0.00835462100803852
82,0.99602,0.010865444793469375,0.9956992864608765,0.010906408540904522
83,0.99590164,0.011486379108909104,0.9948798418045044,0.013913528062403202
84,0.99593335,0.011170775231180919,0.9961658120155334,0.008923489600419998
85,0.99617535,0.01050568426338335,0.9963069558143616,0.011861159466207027
86,0.99604607,0.010857600330685576,0.9956235885620117,0.010685404762625694
87,0.99600184,0.010760127370142274,0.9963005185127258,0.009658160619437695
88,0.9961595,0.010293420254149371,0.9806814193725586,0.08224547654390335
89,0.99619687,0.010289977175287075,0.9966554045677185,0.008059370331466198
90,0.9960612,0.010710242338892487,0.9943017363548279,0.01942923106253147
91,0.9962041,0.010291435698875123,0.9956223964691162,0.010927163064479828
92,0.9961403,0.010727326768553919,0.99586421251297,0.013078797608613968
93,0.9961681,0.010332069018234809,0.9906952977180481,0.01961534284055233
94,0.99614733,0.010395383927971125,0.9921897649765015,0.016735758632421494
95,0.9961361,0.010336511349305511,0.9964696168899536,0.014436125755310059
96,0.9961662,0.010237687826156616,0.9966765642166138,0.00812428817152977
97,0.9960618,0.010574615663952298,0.9960517287254333,0.015191956423223019
98,0.9963227,0.009807393674014344,0.9955053925514221,0.014800852164626122
99,0.996125,0.010370999952364299,0.9955786466598511,0.012912669219076633
100,0.99627155,0.010053780969853203,0.9935864806175232,0.015193967148661613
101,0.99620646,0.010123196026931207,0.9962241053581238,0.0093094352632761
102,0.996202,0.010187891824170948,0.9967857599258423,0.0060247089713811874
103,0.9962766,0.010360329686146643,0.9948241114616394,0.01284744217991829
104,0.9962471,0.010516319470480085,0.9952988028526306,0.010908134281635284
105,0.9963684,0.009679967092557086,0.9960199594497681,0.019731223583221436
106,0.9964574,0.009489712972814838,0.9964783191680908,0.007648018654435873
107,0.99633956,0.009775325164405836,0.9960060715675354,0.007463839370757341
108,0.9961057,0.010469780122447345,0.9956151247024536,0.011884466744959354
109,0.99631214,0.00996577381156385,0.9966970682144165,0.007223355118185282
110,0.9963808,0.009665774724756679,0.9960484504699707,0.0112043721601367
111,0.9962389,0.010066369087952706,0.9948057532310486,0.011982886120676994
112,0.99603903,0.009718230506405235,0.9969276189804077,0.005475083831697702
113,0.99640846,0.009600894748129779,0.9963298439979553,0.007288965862244368
114,0.9964091,0.009554275865149167,0.9967352151870728,0.007969595491886139
115,0.9962556,0.01017213313219448,0.9969044923782349,0.009243487380445004
116,0.99623924,0.010146590813787448,0.9951789975166321,0.014524108730256557
117,0.99630785,0.009559638746496704,0.99662184715271,0.005729051772505045
118,0.9962502,0.010156111745163798,0.9964602589607239,0.009695895947515965
119,0.99605083,0.009892073796234198,0.9966270923614502,0.00921957939863205
120,0.99570096,0.010332128633227614,0.9932953119277954,0.026635196059942245
121,0.99608505,0.009826469757697649,0.9927421808242798,0.018825087696313858
122,0.99635094,0.009618192683491442,0.9945911169052124,0.011898262426257133
123,0.99644685,0.009404796237746874,0.9967536330223083,0.008738653734326363
124,0.9962755,0.009669010724044509,0.9966057538986206,0.009237854741513729
125,0.9964551,0.0093172711527182,0.9959369897842407,0.010927057825028896
126,0.9964419,0.009444228476948209,0.9964264035224915,0.011240176856517792
127,0.9960646,0.009605285168314973,0.9963895678520203,0.0061912210658192635
128,0.9964317,0.009479732263005441,0.9960095286369324,0.009842963889241219
129,0.99639374,0.009546585919128523,0.9970119595527649,0.006865008268505335
130,0.99643934,0.009463975014578964,0.9951630234718323,0.02628725953400135
131,0.9964309,0.009484115672401256,0.99544358253479,0.012440118007361889
132,0.99591386,0.00997604171021117,0.9965111017227173,0.008550455793738365
133,0.9960237,0.009520064330556327,0.9954267144203186,0.014617515727877617
134,0.99622756,0.009667945021970405,0.9948373436927795,0.009676369838416576
135,0.99642086,0.009379088340534105,0.9959843754768372,0.018502578139305115
136,0.9965009,0.009196989150303933,0.9960578083992004,0.018612295389175415
137,0.9964669,0.009301220134107602,0.9963592290878296,0.012724500149488449
138,0.9964743,0.009310330735105607,0.9964326620101929,0.00838311854749918
139,0.99644816,0.009324636320687002,0.9964194297790527,0.009430641308426857
140,0.99649817,0.009251914307889011,0.9967593550682068,0.007722994312644005
141,0.9964736,0.009324353669459622,0.9955762028694153,0.014167800545692444
142,0.9964087,0.00922053798308803,0.995951235294342,0.0073717194609344006
143,0.99619097,0.009174817624605364,0.996535062789917,0.009901226498186588
144,0.9962417,0.009359742338872618,0.995419979095459,0.011287389323115349
145,0.99644804,0.009681165963411332,0.9954856038093567,0.007483217865228653
146,0.99631006,0.009667541583379109,0.9967831373214722,0.0072932168841362
147,0.99648124,0.009385922297628389,0.9967572689056396,0.011067132465541363
148,0.9964768,0.009438823520516356,0.9941772818565369,0.015312141738831997
149,0.9965122,0.00924133417300052,0.9949279427528381,0.016783103346824646
150,0.9964907,0.009252898120838736,0.9946416616439819,0.011789712123572826
151,0.9963972,0.009574513737526205,0.9960737824440002,0.008620746433734894
152,0.99652094,0.009364493465464975,0.9959661364555359,0.010280835442245007
153,0.9963007,0.009502771082851622,0.9966545104980469,0.010956871323287487
154,0.9962023,0.009443378857233458,0.9958789944648743,0.011098417453467846
155,0.9962218,0.009655130840837956,0.9969586730003357,0.00818693172186613
156,0.99648774,0.009247661138781242,0.9962204694747925,0.009845085442066193
157,0.9963947,0.009736973280087113,0.9956463575363159,0.008163198828697205
158,0.9965507,0.009052958598153459,0.9957029223442078,0.014135540463030338
159,0.9965014,0.009444985466284885,0.9955219030380249,0.01747758686542511
160,0.9964569,0.009377208853968316,0.9963298439979553,0.00998866930603981
161,0.9963394,0.009214997079430355,0.9966432452201843,0.007394219748675823
162,0.99644303,0.009228009099347723,0.9960373044013977,0.01406622864305973
163,0.99648356,0.008928732325633367,0.9967586994171143,0.00932522676885128
164,0.99650776,0.009176637465134262,0.9964324831962585,0.010196492075920105
165,0.99659014,0.009015407061411275,0.9958670139312744,0.008659427054226398
166,0.9964661,0.009046775992545816,0.9947611093521118,0.008859429508447647
167,0.9963102,0.009385328532920944,0.9969751834869385,0.008275480009615421
168,0.9966421,0.008692425567035873,0.9963817596435547,0.009165655821561813
169,0.9965348,0.009329562691143817,0.9965426921844482,0.00992093700915575
170,0.99646956,0.009328082602264153,0.9957612752914429,0.022547058761119843
171,0.99656016,0.009306583920907644,0.9950949549674988,0.010369004681706429
172,0.99646294,0.00912812831811607,0.9961928725242615,0.010914390906691551
173,0.9966072,0.008981285270096527,0.9885600805282593,0.039596568793058395
174,0.99642754,0.009511555188025038,0.9967475533485413,0.007871708832681179
175,0.9966339,0.00895465627933542,0.9961281418800354,0.01633647456765175
176,0.99644053,0.0093168745127817,0.9963874816894531,0.008770436979830265
177,0.9965677,0.009001879300922156,0.9965522289276123,0.010106970556080341
178,0.9965106,0.009142144759082132,0.9969725608825684,0.005919246468693018
179,0.99657845,0.009185201819572183,0.997046709060669,0.007993134669959545
180,0.9964278,0.00993597753242486,0.9921494722366333,0.0223686583340168
181,0.99666643,0.008884604513231252,0.9967248439788818,0.009567374363541603
182,0.996494,0.009139790799882678,0.9954718947410583,0.01041173655539751
183,0.99670947,0.008627652454500397,0.9966211915016174,0.008561288006603718
184,0.9965125,0.008917241481443246,0.9967077970504761,0.012651827186346054
185,0.9964031,0.009133124222151108,0.9970124959945679,0.01024529617279768
186,0.99655056,0.008647733823292786,0.9967234134674072,0.011630593799054623
187,0.9963065,0.00957587839414676,0.996708333492279,0.013571066781878471
188,0.9965993,0.009055740505249963,0.996782124042511,0.0060541145503520966
189,0.99648887,0.009125754128520687,0.9952992796897888,0.012627563439309597
190,0.9963501,0.009639276212288274,0.9956439137458801,0.008888330310583115
191,0.99656194,0.009115624660626053,0.9967252016067505,0.007668745703995228
192,0.996558,0.008993027876648638,0.9960567951202393,0.014873451553285122
193,0.9959933,0.01004301988416248,0.9959291815757751,0.008297129534184933
194,0.9963515,0.009371296223253011,0.996187686920166,0.007373893167823553
195,0.9966588,0.008799464954063297,0.9918699860572815,0.037864577025175095
196,0.9964509,0.008860958864291509,0.9950703382492065,0.011098538525402546
197,0.9964272,0.008963051453853647,0.9959751963615417,0.00995721761137247
198,0.9963773,0.009196771329475774,0.9953248500823975,0.009598719887435436
199,0.9965069,0.009513981712775097,0.9927762150764465,0.02422584965825081
0,0.96823686,0.14371705883079106,0.9808474183082581,0.12047802656888962
1,0.9772389,0.09526469719906648,0.9808505177497864,0.06662767380475998
2,0.9792461,0.07465894925925466,0.9814786314964294,0.08002539724111557
3,0.98143446,0.06325565810418791,0.9826029539108276,0.09029372036457062
4,0.983478,0.05530147622856829,0.9808124899864197,0.07228253781795502
5,0.9853789,0.046052559899787106,0.9748265743255615,0.15081822872161865
6,0.9870521,0.03982970698012246,0.7807772755622864,0.48044589161872864
7,0.9882824,0.03584209452900622,0.9819849133491516,0.058074675500392914
8,0.98887616,0.032838234988351665,0.9871600866317749,0.055443175137043
9,0.98965263,0.030601076160868008,0.9901909828186035,0.029124293476343155
10,0.9899868,0.02946270043030381,0.9847326278686523,0.04863585904240608
11,0.9909294,0.02649048102191753,0.9862210154533386,0.06205134093761444
12,0.9915743,0.024599427388360105,0.9887484312057495,0.03332282602787018
13,0.99203044,0.023198907325665156,0.9551272392272949,0.08913765102624893
14,0.99229,0.022455637488100262,0.9894442558288574,0.03541000187397003
15,0.9925906,0.021222050746695864,0.9895868301391602,0.04651091620326042
16,0.9929523,0.020340704307374027,0.9576157927513123,0.10936208069324493
17,0.99299294,0.020146712039907772,0.9827942848205566,0.05188021808862686
18,0.9927286,0.020409013682769404,0.9936187267303467,0.016767000779509544
19,0.993273,0.01803396079275343,0.9913136959075928,0.03866666555404663
20,0.99375117,0.017607117713325553,0.9931739568710327,0.028243009001016617
21,0.9938214,0.0172979187220335,0.9922829866409302,0.02535407431423664
22,0.9939428,0.017628138760725658,0.9873933792114258,0.04433835670351982
23,0.99407256,0.01696093204534716,0.9927029609680176,0.013889755122363567
24,0.99383277,0.016891211167805724,0.9897702932357788,0.02906615659594536
25,0.9944501,0.015918033973624308,0.9901003241539001,0.02977239154279232
26,0.994328,0.01596646442905896,0.9229466915130615,0.23037824034690857
27,0.994177,0.016457922347924776,0.9948514103889465,0.014297254383563995
28,0.99452037,0.01550268308363027,0.9944171905517578,0.012018384411931038
29,0.9944118,0.015924286055896016,0.985278308391571,0.032846324145793915
30,0.99493563,0.014292481914162635,0.9941585063934326,0.014992445707321167
31,0.9949162,0.014209808911093406,0.9916360974311829,0.02179354801774025
32,0.9947741,0.014219709097718199,0.9853150844573975,0.03505272418260574
33,0.9947111,0.01381379956793454,0.9932152628898621,0.02506127767264843
34,0.99514955,0.01358079065879186,0.9842886924743652,0.0797809585928917
35,0.9947941,0.014101891121309664,0.9917894005775452,0.02558249421417713
36,0.9950472,0.01311963087775641,0.9230897426605225,0.17865006625652313
37,0.99510694,0.013647094068841802,0.9948388934135437,0.015489356592297554
38,0.99532986,0.012971042251835267,0.995909571647644,0.011138231493532658
39,0.9951727,0.012925249596850739,0.9934006929397583,0.021366223692893982
40,0.9950471,0.013195063696346349,0.9952301979064941,0.01597185991704464
41,0.99501354,0.012890701042488217,0.9952366352081299,0.018384691327810287
42,0.99487025,0.012982274514312546,0.9956873059272766,0.008644229732453823
43,0.99536157,0.012155180610716344,0.9927748441696167,0.017863919958472252
44,0.99511576,0.013446956743589707,0.9937180280685425,0.016401320695877075
45,0.9953071,0.012346512306895522,0.9941841959953308,0.017353612929582596
46,0.99554384,0.012262355101605256,0.9916164875030518,0.014142683707177639
47,0.9943487,0.013323391735967662,0.9925394058227539,0.03362182527780533
48,0.99555176,0.01191155586598648,0.9791913032531738,0.057252224534749985
49,0.9952018,0.012567596044391394,0.9922118186950684,0.02414124831557274
50,0.9954278,0.012348884297534824,0.9913767576217651,0.02194867469370365
51,0.9951771,0.012008450232032272,0.9944923520088196,0.012165110558271408
52,0.99554664,0.011403824083714022,0.9958175420761108,0.010603261180222034
53,0.99548703,0.012431391711450286,0.9921249747276306,0.03632509335875511
54,0.9956731,0.011339011296836867,0.9928876757621765,0.014426806941628456
55,0.9956139,0.011457744939252733,0.9947493076324463,0.011206485331058502
56,0.99523264,0.011754802826585042,0.9964187741279602,0.011146740056574345
57,0.9956691,0.011666752066877154,0.9952074885368347,0.012992608360946178
58,0.99578494,0.01120253631638156,0.9949331879615784,0.016332635655999184
59,0.99582547,0.011257065672220455,0.9877105951309204,0.03786997124552727
60,0.9958831,0.011346717861791452,0.9871968626976013,0.02118576131761074
61,0.9959287,0.011031155210609237,0.9883657693862915,0.03654424473643303
62,0.99579006,0.011869156898723709,0.9907010197639465,0.02365194261074066
63,0.9959282,0.01136215065812899,0.9950376749038696,0.008821893483400345
64,0.9958359,0.011217369925644663,0.9960795044898987,0.007906809449195862
65,0.99569005,0.010956469969823957,0.9955984354019165,0.010987174697220325
66,0.9956919,0.012021098487700025,0.9839856028556824,0.037334877997636795
67,0.9959465,0.011115634798382719,0.99500572681427,0.014324069023132324
68,0.995931,0.011124088392696447,0.9939850568771362,0.0163811556994915
69,0.9958491,0.01120916404761374,0.9958996772766113,0.011046645231544971
70,0.9959727,0.011251728604030278,0.9950420260429382,0.022023256868124008
71,0.9959943,0.011037826760568553,0.9940546751022339,0.01445776131004095
72,0.9960043,0.011016503038505713,0.9964993000030518,0.010204510763287544
73,0.9960678,0.01074716995159785,0.9960119724273682,0.013539327308535576
74,0.9959667,0.010698559595685867,0.9937942624092102,0.0207534022629261
75,0.9957197,0.0105298088863492,0.9963812232017517,0.007987561635673046
76,0.99579906,0.010522633123522003,0.9946489334106445,0.01658816449344158
77,0.9961118,0.010794971686684423,0.9964701533317566,0.007825687527656555
78,0.9957552,0.010831973556843068,0.9899376630783081,0.0315941758453846
79,0.9960033,0.010722556637807025,0.993448793888092,0.0270710252225399
80,0.9959065,0.010200380658109983,0.9864104390144348,0.05297373607754707
81,0.9958118,0.010610660910606385,0.9842378497123718,0.017415612936019897
82,0.9960667,0.010611381997457809,0.9903762340545654,0.02911086566746235
83,0.9961884,0.010233656311821606,0.9953977465629578,0.00965473148971796
84,0.9960721,0.010377095836318202,0.9945942759513855,0.012994897551834583
85,0.9958756,0.010378217997236384,0.9928296804428101,0.024156710132956505
86,0.9962434,0.009960931420533194,0.9917305707931519,0.012281633913516998
87,0.9962442,0.009867891669273376,0.9957327842712402,0.009695235639810562
88,0.9957118,0.01029522980356382,0.993601381778717,0.010808777064085007
89,0.996334,0.00995591454104417,0.9961245059967041,0.007807317655533552
90,0.9961127,0.010521708309857382,0.9805786609649658,0.0561799556016922
91,0.9961815,0.010126470427753196,0.9952437281608582,0.01709858328104019
92,0.9963083,0.009501250496962004,0.9957848787307739,0.009222972206771374
93,0.9960176,0.010250187385827303,0.9965784549713135,0.009317846037447453
94,0.9962072,0.010171069339331653,0.9939829707145691,0.012474102899432182
95,0.99608517,0.01046641822386947,0.9959932565689087,0.0076246969401836395
96,0.9961905,0.010089060369258126,0.9921133518218994,0.027732642367482185
97,0.99610555,0.010112257006888588,0.9958739876747131,0.006699005141854286
98,0.9962419,0.009807949673591389,0.9957798719406128,0.01579871028661728
99,0.9961031,0.010243933052859373,0.9961819648742676,0.007084651850163937
100,0.9963574,0.00966794814190103,0.9962630271911621,0.0109025239944458
101,0.996109,0.009964477224275469,0.9949845671653748,0.011567098088562489
102,0.99623543,0.009903592269660698,0.9963833093643188,0.010507935658097267
103,0.9963257,0.009894219330615468,0.9966202974319458,0.00844661332666874
104,0.99633193,0.009713441950993405,0.9959621429443359,0.009599914774298668
105,0.9963221,0.009739978280332353,0.994662344455719,0.011837141588330269
106,0.9963109,0.009706966765224933,0.9916505217552185,0.023103957995772362
107,0.99612105,0.010319950255668826,0.9956689476966858,0.00939023308455944
108,0.9963374,0.00979222154451741,0.9960222244262695,0.009726122952997684
109,0.9962218,0.01023738690548473,0.9965388774871826,0.009839302860200405
110,0.99649465,0.009426859062578943,0.9956392645835876,0.010972547344863415
111,0.9962866,0.010628293827176094,0.9961020946502686,0.009064216166734695
112,0.9964005,0.009459633411218723,0.9968342185020447,0.0064395032823085785
113,0.9961214,0.010265963193443086,0.9946555495262146,0.02117197960615158
114,0.996284,0.009520323217536012,0.9952250123023987,0.013028742745518684
115,0.9961026,0.009916893144448598,0.9948760271072388,0.01485376339405775
116,0.99627155,0.009690921003412869,0.995384693145752,0.020107323303818703
117,0.99606365,0.010190887583626641,0.9957175254821777,0.010056418366730213
118,0.99631596,0.009365557227283716,0.9963439106941223,0.009573202580213547
119,0.9954075,0.00951784793804917,0.9968698024749756,0.014614817686378956
120,0.9962336,0.009571761182612843,0.9939852356910706,0.012757392600178719
121,0.99582636,0.009643260027385421,0.9962900876998901,0.011598417535424232
122,0.9954986,0.009514276191799178,0.9960007071495056,0.01076629851013422
123,0.9960586,0.009465596643793914,0.9748170375823975,0.06577436625957489
124,0.996056,0.010040741475919882,0.9963341951370239,0.007358613424003124
125,0.99630636,0.009673063834715221,0.9966133832931519,0.01709841378033161
126,0.99634445,0.009650224048851266,0.9965949654579163,0.011038706637918949
127,0.9962836,0.009498108168029123,0.9965748190879822,0.007746700197458267
128,0.9965074,0.009286283417087463,0.9944202899932861,0.02001311630010605
129,0.9962332,0.009516936613039838,0.9970498085021973,0.007003843318670988
130,0.9963264,0.009467071237870389,0.9960579872131348,0.009337445721030235
131,0.99633497,0.00934748281724751,0.9960300326347351,0.010987508110702038
132,0.99633205,0.009029581325335635,0.995322048664093,0.010876710526645184
133,0.99631757,0.009630852917002306,0.9966914653778076,0.0073353080078959465
134,0.99655604,0.009116751892078254,0.9963157773017883,0.010151456110179424
135,0.99635774,0.009342505881148908,0.9966541528701782,0.007638643495738506
136,0.9965734,0.008969244091875023,0.9962019324302673,0.009200970642268658
137,0.9964833,0.009200152428820729,0.9960309267044067,0.010193808004260063
138,0.9964992,0.009100818158023887,0.9971142411231995,0.005538588855415583
139,0.9964903,0.009348307762088047,0.9954104423522949,0.01912771351635456
140,0.99658644,0.009007460856810211,0.9967480897903442,0.010155275464057922
141,0.99653196,0.008893441243304146,0.9962682127952576,0.009694315493106842
142,0.9965375,0.009226239570933912,0.995265781879425,0.021349076181650162
143,0.9963345,0.00965746975917783,0.9950659871101379,0.013089625164866447
144,0.9965981,0.008957810549893313,0.9970054030418396,0.006451066117733717
145,0.9964066,0.009049157586155666,0.9962854385375977,0.009904537349939346
146,0.99652857,0.00952374352556136,0.9964267611503601,0.010983899235725403
147,0.9964963,0.0095359539716608,0.9959996342658997,0.007746949326246977
148,0.9965363,0.009268915772231089,0.9969295263290405,0.007893173955380917
149,0.99655604,0.00930192645949622,0.9964328408241272,0.008054009638726711
150,0.9965686,0.00902874682409068,0.9959592223167419,0.011122808791697025
151,0.99641806,0.00908472971059382,0.9963157773017883,0.009030106477439404
152,0.9965868,0.009193901557268368,0.9967368245124817,0.00830596312880516
153,0.9963877,0.009363091229978535,0.9913347363471985,0.01681152544915676
154,0.99635524,0.008948357579194837,0.9963628649711609,0.01093327347189188
155,0.9965029,0.009248268619800607,0.9962649345397949,0.008848430588841438
156,0.996583,0.009249441951720252,0.9960784912109375,0.009160589426755905
157,0.9963405,0.009159305572716726,0.9968920350074768,0.008224815130233765
158,0.9964461,0.009509336472385459,0.9963585138320923,0.013969432562589645
159,0.99655056,0.009140271082934406,0.993536114692688,0.019946185871958733
160,0.99649423,0.009332968035919799,0.9948718547821045,0.022550227120518684
161,0.9966319,0.008916771561942167,0.9958081841468811,0.008041363209486008
162,0.996678,0.008857452983243598,0.9966204762458801,0.009533120319247246
163,0.9964697,0.009157828257108728,0.9968515634536743,0.0071533480659127235
164,0.99622476,0.010106562052129044,0.9968138933181763,0.00804380513727665
165,0.9964704,0.009419091708130307,0.9967788457870483,0.007146311458200216
166,0.99655694,0.008966117952432897,0.9963012337684631,0.010285336524248123
167,0.99653983,0.009278718490774433,0.9968920350074768,0.007146823685616255
168,0.9963468,0.008899481863611274,0.9955539703369141,0.010343488305807114
169,0.99652094,0.009283279596517483,0.9949705004692078,0.018724555149674416
170,0.99666965,0.00871647024113271,0.9968494772911072,0.007814292795956135
171,0.9965965,0.009026751724175282,0.9959651231765747,0.009350667707622051
172,0.99652964,0.009254994233035378,0.9954909682273865,0.013681306503713131
173,0.9967731,0.008492189169757896,0.9967928528785706,0.006583716254681349
174,0.99671715,0.008704824916397532,0.9967829585075378,0.0071289329789578915
175,0.99664354,0.008988222831653224,0.9966632127761841,0.00853946153074503
176,0.9965803,0.008899372350424529,0.996408998966217,0.008418110199272633
177,0.9965719,0.00926073129909734,0.996903121471405,0.006786172743886709
178,0.99653566,0.009158854502149753,0.9969112873077393,0.0068175289779901505
179,0.9965567,0.009272502983609836,0.9954961538314819,0.009093341417610645
180,0.9961817,0.009077307892342408,0.9935008883476257,0.009984892792999744
181,0.9959795,0.008495745062828065,0.992114782333374,0.04293154925107956
182,0.9965169,0.009056362338985007,0.9956555366516113,0.010854596272110939
183,0.9966529,0.008639499493357208,0.9966400861740112,0.011647816747426987
184,0.9964949,0.008947308625405033,0.9967732429504395,0.01171860471367836
185,0.9965045,0.00933480619245933,0.987267017364502,0.03170802816748619
186,0.99673706,0.008624218471555246,0.9956496357917786,0.01529096718877554
187,0.9965836,0.008708909303984708,0.9960963726043701,0.006843672599643469
188,0.9966125,0.008920337896173199,0.9965559244155884,0.006210010033100843
189,0.9966169,0.008579902713083558,0.9963968992233276,0.01117314025759697
190,0.99661815,0.009013647860330012,0.996604859828949,0.008181043900549412
191,0.9967431,0.008731054007593128,0.9965130090713501,0.01207771897315979
192,0.9966712,0.008829678512281842,0.9962249994277954,0.006747958716005087
193,0.9967544,0.008446316410683923,0.9956225752830505,0.0099946279078722
194,0.99659157,0.009083522256049845,0.9962849020957947,0.008578303270041943
195,0.99672246,0.008575262419051594,0.9966803789138794,0.00941525213420391
196,0.9966931,0.00891418401669297,0.996187150478363,0.011641819961369038
197,0.99650776,0.00947971013892028,0.9964791536331177,0.01108323410153389
198,0.99629605,0.00936575997620821,0.9952126741409302,0.014430397190153599
199,0.99653935,0.008773544880871972,0.9913621544837952,0.024666355922818184
